ID,lat,lon,time,NMEA_lat,latDir,NMEA_lon,lonDir,fix,nSat,hError,altitude,unit,height (datum),unit,dgpsAge,checksum,note,typename,sub category
0,55.36781522,10.43267351,101532.8,5522.068913,N,1025.960411,E,4,10,,23.235,M,39.413,M,1.8,0008*7A,,Light Fixture,
1,55.36780221,10.43232589,101617.85,5522.068133,N,1025.939553,E,4,7,,23.544,M,39.413,M,1.9,0008*76,,Light Fixture,
3,55.36781463,10.43226966,101752.75,5522.068878,N,1025.93618,E,4,7,,23.082,M,39.413,M,1.8,0008*78,,Tree,
4,55.36782151,10.43210906,101828.9,5522.069291,N,1025.926544,E,4,8,,21.5,M,39.413,M,0.9,0008*71,,Manhole Cover,Small Manhole Cover
5,55.36777665,10.43202769,101908.8,5522.066599,N,1025.921661,E,5,6,,22.389,M,39.413,M,1.8,0008*7C,,Manhole Cover,Small Manhole Cover
6,55.36771229,10.43224333,101936.9,5522.062737,N,1025.9346,E,5,6,,12.78,M,39.413,M,0.9,0008*7E,,Manhole Cover,
8,55.36780736,10.4319671,102021.55,5522.068442,N,1025.918026,E,4,9,,25.602,M,39.413,M,1.5,0008*7B,,Trash Can,
9,55.36782514,10.43196336,102035.2,5522.069508,N,1025.917802,E,4,9,,25.512,M,39.413,M,1.2,0008*7D,,Bench,
10,55.3678314,10.4319778,102046.2,5522.069884,N,1025.918668,E,4,9,,26.397,M,39.413,M,1.2,0008*7D,,Light Fixture,
11,55.36788908,10.43195788,102125.8,5522.073345,N,1025.917473,E,4,9,,21.996,M,39.413,M,1.8,0008*73,,Bench,
12,55.36791301,10.43197176,102138.25,5522.074781,N,1025.918306,E,4,5,,22.917,M,39.413,M,1.3,0008*72,,Tree,
13,55.36794226,10.43194983,102147.4,5522.076536,N,1025.91699,E,4,10,,21.92,M,39.413,M,1.4,0008*74,,Bench,
14,55.3679613,10.43194744,102202,5522.077678,N,1025.916846,E,4,6,,22.349,M,39.413,M,2,0008*72,,Trash Can,
15,55.3679523,10.43196575,102209.95,5522.077138,N,1025.917945,E,4,11,,22.878,M,39.413,M,0.9,0008*70,,Light Fixture,
16,55.36798303,10.43196657,102219.55,5522.078982,N,1025.917994,E,4,11,,22.975,M,39.413,M,1.5,0008*7F,,Tree,
17,55.36797478,10.43203876,102234.55,5522.078487,N,1025.922326,E,4,12,,22.972,M,39.413,M,1.5,0008*72,,Tree,
18,55.3679856,10.4321144,102245.35,5522.079136,N,1025.926864,E,4,9,,22.965,M,39.413,M,1.4,0008*7B,,Tree,
19,55.36798687,10.43235133,102312.15,5522.079212,N,1025.94108,E,4,10,,23.185,M,39.413,M,1.1,0008*76,,Tree,
20,55.3679677,10.43243147,102327.6,5522.078062,N,1025.945888,E,4,9,,23.139,M,39.413,M,1.6,0008*75,,Tree,
21,55.36799363,10.43246308,102339.75,5522.079618,N,1025.947785,E,4,12,,23.249,M,39.413,M,1.8,0008*72,,Tree,
22,55.36782653,10.43270127,102427.7,5522.069592,N,1025.962076,E,4,9,,21.416,M,39.413,M,1.7,0008*77,,Downspout Grille,Round Downspout Grille
23,55.36792726,10.43264575,102440.65,5522.075636,N,1025.958745,E,4,11,,21.451,M,39.413,M,1.6,0008*7B,,Manhole Cover,
24,55.36780118,10.43250728,102509.15,5522.068071,N,1025.950437,E,4,6,,21.697,M,39.413,M,2.2,0008*72,,Manhole Cover,
25,55.36790513,10.4323593,102535.45,5522.074308,N,1025.941558,E,4,6,,21.476,M,39.413,M,1.5,0008*78,,Downspout Grille,
26,55.36795446,10.43237368,102545.55,5522.077268,N,1025.942421,E,4,7,,22.916,M,39.413,M,1.5,0008*74,,Light Fixture,
27,55.36791713,10.43227614,102608.55,5522.075028,N,1025.936568,E,4,9,,21.823,M,39.413,M,1.5,0008*76,,Manhole Cover,
28,55.36789868,10.43219695,102624.1,5522.073921,N,1025.931817,E,4,7,,21.706,M,39.413,M,1.1,0008*78,,Downspout Grille,
30,55.36789454,10.43210134,102643.65,5522.073672,N,1025.92608,E,4,11,,21.766,M,39.413,M,1.6,0008*78,,Downspout Grille,
31,55.36789042,10.43200886,102713,5522.073425,N,1025.920532,E,4,8,,21.673,M,39.413,M,1,0008*78,,Downspout Grille,
32,55.36795047,10.43174556,102751.8,5522.077028,N,1025.904734,E,4,12,,22.138,M,39.413,M,0.8,0008*79,,Trash Can,
33,55.36793273,10.43175371,102758.25,5522.075964,N,1025.905223,E,4,9,,21.907,M,39.413,M,1.3,0008*70,,Bench,
34,55.36787998,10.43177317,102816.35,5522.072799,N,1025.90639,E,4,9,,21.95,M,39.413,M,1.4,0008*7B,,Bench,
35,55.36787602,10.43175451,102836.25,5522.072561,N,1025.905271,E,4,10,,23.015,M,39.413,M,1.3,0008*70,,Light Fixture,
36,55.36789364,10.43172414,102858.85,5522.073618,N,1025.903448,E,4,9,,21.429,M,39.413,M,0.9,0008*7D,,Manhole Cover,
37,55.36787828,10.43170028,102912.35,5522.072697,N,1025.902017,E,4,7,,21.571,M,39.413,M,1.4,0008*72,,Downspout Grille,
38,55.36782672,10.43179221,102937.3,5522.069603,N,1025.907533,E,4,8,,21.87,M,39.413,M,1.3,0008*73,,Bench,
39,55.36780533,10.43180097,102948.15,5522.06832,N,1025.908058,E,4,6,,22.506,M,39.413,M,4.2,0008*40,,Trash Can,
40,55.36780128,10.43177091,103019.55,5522.068077,N,1025.906255,E,4,7,,23.046,M,39.413,M,2.5,0008*73,,Tree,
41,55.36784241,10.43174887,103056.2,5522.070545,N,1025.904932,E,4,10,,22.997,M,39.413,M,1.2,0008*70,,Tree,
42,55.36796366,10.43171848,103121.25,5522.07782,N,1025.903109,E,4,11,,23.02,M,39.413,M,1.3,0008*7F,,Tree,
43,55.36795968,10.43164681,103131.9,5522.077581,N,1025.898809,E,4,7,,23.189,M,39.413,M,0.9,0008*70,,Tree,
44,55.36794965,10.43157177,103149.35,5522.076979,N,1025.894306,E,4,8,,23.239,M,39.413,M,1.4,0008*71,,Tree,
45,55.36795255,10.43147364,103204.95,5522.077153,N,1025.888418,E,4,11,,23.123,M,39.413,M,0.9,0008*71,,Tree,
46,55.36795329,10.43140575,103216.85,5522.077197,N,1025.884345,E,4,12,,23.032,M,39.413,M,0.9,0008*7F,,Tree,
47,55.36786511,10.43141727,103246.75,5522.071907,N,1025.885036,E,4,10,,21.43,M,39.413,M,1.8,0008*71,,Downspout Grille,
48,55.36778993,10.4313868,103312.15,5522.067396,N,1025.883208,E,4,11,,23.213,M,39.413,M,1.1,0008*78,,Light Fixture,
49,55.36778359,10.43144506,103332.45,5522.067015,N,1025.886704,E,4,8,,23.045,M,39.413,M,1.5,0008*75,,Tree,
50,55.36777742,10.43151333,103350.35,5522.066645,N,1025.8908,E,4,5,,23.071,M,39.413,M,4.3,0008*72,,Tree,
51,55.36779872,10.43167596,103437.65,5522.067923,N,1025.900558,E,4,6,,23.52,M,39.413,M,1.6,0008*7F,,Tree,
52,55.36787373,10.43160698,103457.75,5522.072424,N,1025.896419,E,4,10,,21.717,M,39.413,M,0.8,0008*73,,Downspout Grille,
53,55.36786945,10.43151188,103520.9,5522.072167,N,1025.890713,E,4,10,,21.645,M,39.413,M,0.9,0008*78,,Downspout Grille,
54,55.36776353,10.43129644,103702.5,5522.065812,N,1025.877786,E,4,10,,21.669,M,39.413,M,1.5,0008*7C,,Downspout Grille,
55,55.36774894,10.43137643,103714.65,5522.064936,N,1025.882586,E,4,9,,21.564,M,39.413,M,0.6,0008*76,,Manhole Cover,Small Manhole Cover
56,55.36774069,10.43140041,103725.9,5522.064441,N,1025.884025,E,4,10,,21.492,M,39.413,M,0.9,0008*79,,Manhole Cover,Small Manhole Cover
57,55.36772644,10.43139976,104021.8,5522.063586,N,1025.883986,E,4,6,,22.398,M,39.413,M,1.8,0008*75,,Trash Can,
58,55.36777409,10.43125503,104052,5522.066445,N,1025.875302,E,4,10,,22.88,M,39.413,M,2,0008*77,,Tree,
59,55.3677461,10.43123594,104104.95,5522.064766,N,1025.874156,E,4,10,,23.303,M,39.413,M,0.9,0008*7E,,Tree,
60,55.36771984,10.43118819,104117.1,5522.06319,N,1025.871291,E,4,12,,23.008,M,39.413,M,1.1,0008*77,,Tree,
61,55.36774846,10.4311595,104124.55,5522.064908,N,1025.86957,E,4,10,,23.121,M,39.413,M,1.5,0008*73,,Tree,
62,55.36775778,10.43110259,104136.95,5522.065467,N,1025.866155,E,4,8,,22.564,M,39.413,M,2,0008*7B,,Bench,
63,55.36777322,10.43110135,104149.05,5522.066393,N,1025.866081,E,4,7,,22.569,M,39.413,M,2,0008*7F,,Trash Can,
64,55.36785695,10.43128548,104216.7,5522.071417,N,1025.877129,E,4,10,,21.984,M,39.413,M,1.7,0008*70,,Downspout Grille,
65,55.36787749,10.43131507,104227.65,5522.072649,N,1025.878904,E,4,10,,21.906,M,39.413,M,1.6,0008*7A,,Manhole Cover,
66,55.36783745,10.43114581,104254.75,5522.070247,N,1025.868749,E,4,10,,21.663,M,39.413,M,1.8,0008*7F,,Manhole Cover,Stone
67,55.36780657,10.43102542,104332.85,5522.068394,N,1025.861525,E,4,11,,23.098,M,39.413,M,0.9,0008*7A,,Light Fixture,
68,55.36777019,10.43091394,104354.65,5522.066211,N,1025.854836,E,4,8,,21.737,M,39.413,M,1.6,0008*7B,,Downspout Grille,
69,55.36782453,10.43092034,104405.1,5522.069472,N,1025.85522,E,4,9,,22.22,M,39.413,M,1.1,0008*7D,,Tree,
70,55.36779321,10.43083451,104422.75,5522.067593,N,1025.850071,E,4,10,,22.125,M,39.413,M,0.8,0008*77,,Light Fixture,
71,55.3677953,10.43082183,104438.45,5522.067718,N,1025.84931,E,4,10,,22.023,M,39.413,M,1.5,0008*7B,,Trash Can,
72,55.3678463,10.43084682,104456.95,5522.070778,N,1025.850809,E,4,8,,23.163,M,39.413,M,2,0008*7B,,Tree,
73,55.36787571,10.43089988,104508.9,5522.072543,N,1025.853993,E,4,8,,23.165,M,39.413,M,0.9,0008*74,,Tree,
74,55.36789916,10.43083224,104519.2,5522.07395,N,1025.849934,E,4,8,,23.502,M,39.413,M,1.2,0008*71,,Tree,
75,55.36791135,10.43076478,104542.5,5522.074681,N,1025.845887,E,4,9,,23.754,M,39.413,M,1.5,0008*76,,Light Fixture,
76,55.36791526,10.43078277,104551.75,5522.074916,N,1025.846966,E,4,9,,23.866,M,39.413,M,1.8,0008*7F,,Light Fixture,
77,55.36792361,10.43096699,104615.55,5522.075417,N,1025.858019,E,4,11,,23.64,M,39.413,M,1.5,0008*73,,Light Fixture,
79,55.36792806,10.43075053,104645.45,5522.075684,N,1025.845032,E,4,10,,24.386,M,39.413,M,1.5,0008*76,,Building Corner,Bikeshed
80,55.36801827,10.43073706,104706.4,5522.081096,N,1025.844224,E,4,9,,24.301,M,39.413,M,1.4,0008*73,,Building Corner,Bikeshed
81,55.3680969,10.43075247,104728.9,5522.085814,N,1025.845148,E,4,10,,23.652,M,39.413,M,0.9,0008*72,,Light Fixture,
82,55.36810487,10.43094255,104751.15,5522.086292,N,1025.856553,E,4,9,,23.875,M,39.413,M,1.1,0008*72,,Light Fixture,
83,55.36811265,10.43064557,104821.7,5522.086759,N,1025.838734,E,4,5,,23.868,M,39.413,M,0.7,0008*79,,Tree,
84,55.36810312,10.43061621,104857.15,5522.086187,N,1025.836973,E,4,9,,22.376,M,39.413,M,1.1,0008*7A,,Tree Stump,
85,55.36809662,10.43055742,104914.05,5522.085797,N,1025.833445,E,4,7,,26.933,M,39.413,M,1,0008*7A,,Light Fixture,
86,55.36795834,10.43056459,105033.6,5522.0775,N,1025.833875,E,4,6,,23.923,M,39.413,M,1.6,0008*77,,Light Fixture,
87,55.36789851,10.43049409,105055.95,5522.073911,N,1025.829645,E,4,8,,23.778,M,39.413,M,0.9,0008*7C,,Light Fixture,
88,55.36786198,10.43056564,105111.9,5522.071719,N,1025.833938,E,4,9,,22.111,M,39.413,M,0.9,0008*72,,Downspout Grille,
89,55.36803993,10.43102915,105242.7,5522.082396,N,1025.861749,E,4,11,,23.18,M,39.413,M,1.7,0008*70,,Tree,
90,55.36803572,10.43117614,105300.7,5522.082143,N,1025.870568,E,4,12,,22.356,M,39.413,M,1.7,0008*78,,Tree,
91,55.36799461,10.43121619,105314.1,5522.079677,N,1025.872971,E,4,9,,23.003,M,39.413,M,1.1,0008*7A,,Tree,
92,55.36809125,10.43120503,105335.7,5522.085475,N,1025.872302,E,4,10,,23.098,M,39.413,M,1.7,0008*7A,,Tree,
93,55.36835303,10.43115984,105413.15,5522.101182,N,1025.86959,E,4,12,,22.953,M,39.413,M,1.1,0008*7A,,Tree,
94,55.36837209,10.43100263,105434.65,5522.102325,N,1025.860158,E,4,12,,22.539,M,39.413,M,1.6,0008*73,,Tree,
95,55.36842378,10.43095983,105448.15,5522.105427,N,1025.85759,E,4,12,,23.282,M,39.413,M,1.1,0008*77,,Tree,
96,55.36847679,10.43097782,105459.75,5522.108607,N,1025.858669,E,4,14,,22.937,M,39.413,M,1.8,0008*78,,Tree,
97,55.36843886,10.43081706,105519.85,5522.106332,N,1025.849024,E,4,11,,23.445,M,39.413,M,0.9,0008*73,,Tree,
98,55.36845501,10.43074658,105530.25,5522.107301,N,1025.844795,E,4,10,,23.632,M,39.413,M,1.3,0008*77,,Tree,
99,55.36841748,10.43071241,105539.2,5522.105049,N,1025.842745,E,4,11,,23.31,M,39.413,M,1.2,0008*7C,,Tree,
100,55.36843035,10.43063202,105550.7,5522.105821,N,1025.837921,E,4,10,,23.233,M,39.413,M,1.7,0008*78,,Tree,
101,55.36846243,10.43062279,105559.65,5522.107746,N,1025.837367,E,4,11,,23.333,M,39.413,M,1.6,0008*71,,Light Fixture,
102,55.3683559,10.43058327,105621.35,5522.101354,N,1025.834996,E,4,9,,22.923,M,39.413,M,1.4,0008*76,,Bench,
103,55.36841523,10.4307126,105642.2,5522.104914,N,1025.842756,E,4,11,,23.464,M,39.413,M,1.2,0008*74,,Tree,
104,55.36838064,10.43069292,105652.5,5522.102838,N,1025.841575,E,4,11,,23.607,M,39.413,M,1.5,0008*75,,Tree,
105,55.36838175,10.43075083,105704.2,5522.102905,N,1025.84505,E,4,9,,23.726,M,39.413,M,2.2,0008*77,,Tree,
106,55.36826357,10.43072385,105755.1,5522.095814,N,1025.843431,E,5,10,,22.006,M,39.413,M,1.1,0008*7D,,Tree,
107,55.36821675,10.43108469,105821.95,5522.093005,N,1025.865081,E,4,9,,21.439,M,39.413,M,0.9,0008*7E,,Manhole Cover,Stone
108,55.36819826,10.43097905,105835.3,5522.091896,N,1025.858743,E,4,11,,23.211,M,39.413,M,1.3,0008*79,,Light Fixture,
109,55.36818216,10.43061398,105923.15,5522.09093,N,1025.836839,E,4,8,,23.755,M,39.413,M,1.1,0008*7E,,Light Fixture,
111,55.36826258,10.4305245,110003.1,5522.095755,N,1025.83147,E,4,7,,23.586,M,39.413,M,1.1,0008*78,,Light Fixture,
112,55.3681457,10.43033012,110059.8,5522.088742,N,1025.819807,E,5,5,,23.125,M,39.413,M,1.8,0008*44,,Manhole Cover,Small Manhole Cover
113,55.36815881,10.43030889,110117.7,5522.089529,N,1025.818533,E,5,9,,19.552,M,39.413,M,0.7,0008*71,,Manhole Cover,Small Manhole Cover
114,55.36837383,10.4304456,110240.5,5522.10243,N,1025.826736,E,4,8,,23.085,M,39.413,M,1.5,0008*72,,Tree,
115,55.3683734,10.43037839,110327.85,5522.102404,N,1025.822703,E,5,6,,23.397,M,39.413,M,0.9,0008*7B,,Tree,
116,55.36842039,10.4304666,110414.95,5522.105223,N,1025.827996,E,4,8,,22.755,M,39.413,M,2,0008*7B,,Bench,
117,55.36843397,10.43040523,110427.25,5522.106038,N,1025.824314,E,4,7,,23.174,M,39.413,M,1.3,0008*70,,Tree,
118,55.3684844,10.43036974,110443.5,5522.109064,N,1025.822184,E,4,7,,23.153,M,39.413,M,1.5,0008*7D,,Tree,
119,55.36849177,10.43046864,110457.1,5522.109506,N,1025.828118,E,4,7,,22.94,M,39.413,M,1.1,0008*7D,,Tree,
120,55.36851053,10.43049749,110509.4,5522.110632,N,1025.829849,E,4,10,,22.988,M,39.413,M,1.4,0008*7D,,Light Fixture,
121,55.3684481,10.43035058,110528,5522.106886,N,1025.821035,E,4,7,,23.538,M,39.413,M,1,0008*70,,Light Fixture,
122,55.36844262,10.43025855,110544.8,5522.106557,N,1025.815513,E,4,6,,21.678,M,39.413,M,2.8,0008*71,,Manhole Cover,Small Square Manhole Cover
123,55.36843154,10.43018136,110656.7,5522.105892,N,1025.810882,E,5,5,,29.655,M,39.413,M,1.7,0008*40,,Light Fixture,
124,55.3684527,10.42997328,110709,5522.107162,N,1025.798397,E,5,5,,34.972,M,39.413,M,2,0008*73,,Manhole Cover,Small Square Manhole Cover
125,55.36849499,10.43010565,110742.45,5522.109699,N,1025.806339,E,5,8,,21.318,M,39.413,M,1.5,0008*77,,Downspout Grille,
126,55.36855739,10.43011436,110817.45,5522.113443,N,1025.806862,E,5,11,,42.223,M,39.413,M,1.5,0008*79,,Manhole Cover,
127,55.36855076,10.42990052,110907.6,5522.113046,N,1025.794031,E,5,6,,24.059,M,39.413,M,1.6,0008*73,,Light Fixture,
128,55.36848083,10.43020108,110959.25,5522.10885,N,1025.812065,E,5,7,,17.736,M,39.413,M,3.3,0008*7C,,Downspout Grille,
129,55.36853232,10.43037446,111022.9,5522.111939,N,1025.822468,E,5,7,,25.155,M,39.413,M,0.9,0008*73,,Downspout Grille,
130,55.36864401,10.43028079,111102.25,5522.118641,N,1025.816847,E,5,6,,23.259,M,39.413,M,1.3,0008*73,,Light Fixture,Placed on building
131,55.36861088,10.43036118,111128.25,5522.116653,N,1025.821671,E,5,6,,24.576,M,39.413,M,1.3,0008*71,,Downspout Grille,
132,55.368651,10.43042787,111213.85,5522.11906,N,1025.825672,E,4,9,,23.067,M,39.413,M,1.9,0008*70,,Light Fixture,Placed on building
134,55.36873645,10.43056091,111434.2,5522.124187,N,1025.833655,E,5,5,,25.818,M,39.413,M,1.2,0008*75,,Light Fixture,
135,55.36877096,10.43040723,111512.75,5522.126258,N,1025.824434,E,5,4,,18.218,M,39.413,M,1.8,0008*74,,Chimney,
136,55.36876483,10.43044922,111527.15,5522.12589,N,1025.826953,E,5,6,,19.004,M,39.413,M,1.1,0008*7B,,Chimney,
137,55.36887645,10.43048039,111604.75,5522.132587,N,1025.828823,E,4,9,,24.423,M,39.413,M,1.8,0008*73,,Light Fixture,
138,55.36909332,10.43044491,111636.2,5522.145599,N,1025.826695,E,4,7,,24.784,M,39.413,M,1.2,0008*7E,,Light Fixture,
139,55.36905533,10.43044377,111652.95,5522.14332,N,1025.826626,E,4,5,,23.161,M,39.413,M,2,0008*47,,Downspout Grille,Round Downspout Grille
140,55.36902643,10.43047075,111930.25,5522.141586,N,1025.828245,E,5,8,,25.613,M,39.413,M,1.3,0008*72,,Light Fixture,
141,55.36907541,10.43064622,112002.35,5522.144525,N,1025.838773,E,5,6,,22.389,M,39.413,M,1.4,0008*7C,,Light Fixture,
142,55.3690281,10.4308642,112102.35,5522.141686,N,1025.851852,E,4,8,,29.316,M,39.413,M,1.4,0008*76,,Light Fixture,
143,55.36931668,10.43098744,112152.85,5522.159001,N,1025.859246,E,4,10,,23.273,M,39.413,M,1.9,0008*7F,,Light Fixture,
144,55.3690941,10.4310174,112222.05,5522.145646,N,1025.861044,E,4,5,,23.332,M,39.413,M,3,0008*75,,Light Fixture,
145,55.36886912,10.43105062,112259.05,5522.132147,N,1025.863037,E,4,9,,23.193,M,39.413,M,2,0008*70,,Light Fixture,
146,55.36866641,10.43107524,112326.7,5522.119985,N,1025.864514,E,4,11,,23.281,M,39.413,M,1.7,0008*72,,Light Fixture,
147,55.36863539,10.43101745,112401.9,5522.118123,N,1025.861047,E,4,8,,21.452,M,39.413,M,0.9,0008*77,,Downspout Grille,Round Downspout Grille
148,55.3686344,10.43095947,112414.15,5522.118064,N,1025.857568,E,4,7,,23.387,M,39.413,M,1.1,0008*74,,Light Fixture,
149,55.36862253,10.43076232,112457.85,5522.117352,N,1025.845739,E,4,8,,21.711,M,39.413,M,0.9,0008*7E,,Downspout Grille,Round Downspout Grille
150,55.36858526,10.4307466,112512.95,5522.115116,N,1025.844796,E,4,6,,21.64,M,39.413,M,2,0008*73,,Manhole Cover,
151,55.36856407,10.4311681,112549.45,5522.113844,N,1025.870086,E,4,9,,21.431,M,39.413,M,1.5,0008*71,,Downspout Grille,Round Downspout Grille
152,55.36797806,10.43128338,123431.2,5522.078684,N,1025.877003,E,4,11,,21.352,M,39.415,M,1.2,0024*73,,Downspout Grille,
153,55.36802399,10.43131265,123456.95,5522.081439,N,1025.878759,E,4,10,,21.423,M,39.415,M,2,0024*76,,Manhole Cover,
154,55.36798763,10.43149943,123526.8,5522.079258,N,1025.889966,E,4,11,,21.338,M,39.415,M,0.8,0024*76,,Downspout Grille,
155,55.36799661,10.43170482,123601.85,5522.079797,N,1025.902289,E,4,12,,21.338,M,39.415,M,1.9,0024*7B,,Downspout Grille,
156,55.36800909,10.43200057,123710.65,5522.080545,N,1025.920034,E,4,6,,21.339,M,39.415,M,1.6,0024*71,,Downspout Grille,
157,55.36802004,10.43223403,123733.55,5522.081202,N,1025.934042,E,4,7,,21.363,M,39.415,M,1.5,0024*77,,Downspout Grille,
158,55.36807183,10.43226722,123752.25,5522.08431,N,1025.936033,E,4,9,,21.574,M,39.415,M,1.3,0024*72,,Manhole Cover,
159,55.36803133,10.43249355,123822.15,5522.08188,N,1025.949613,E,4,10,,21.444,M,39.415,M,1.1,0024*7A,,Downspout Grille,
160,55.36802045,10.43268467,123844.2,5522.081227,N,1025.96108,E,4,9,,21.801,M,39.415,M,1.2,0024*76,,Downspout Grille,Round Downspout Grille
161,55.36808286,10.43263646,123859.1,5522.084972,N,1025.958188,E,4,9,,21.457,M,39.415,M,2.1,0024*76,,Manhole Cover,
162,55.36815925,10.43255783,123916.75,5522.089555,N,1025.95347,E,4,11,,22.96,M,39.415,M,1.8,0024*7E,,Light Fixture,
163,55.36814678,10.43248405,123930.25,5522.088807,N,1025.949043,E,4,12,,22.18,M,39.415,M,1.3,0024*79,,Downspout Grille,
164,55.36816712,10.43248122,123940.5,5522.090027,N,1025.948873,E,4,11,,22.375,M,39.415,M,1.5,0024*71,,Downspout Grille,
165,55.36814607,10.43225673,124008.65,5522.088764,N,1025.935404,E,4,12,,22.877,M,39.415,M,0.6,0024*7B,,Light Fixture,
166,55.36813653,10.43221797,124029.6,5522.088192,N,1025.933078,E,4,5,,21.597,M,39.415,M,1.6,0024*4F,,Downspout Grille,
167,55.36815571,10.43221754,124121.75,5522.089343,N,1025.933052,E,4,10,,21.39,M,39.415,M,1.8,0024*72,,Downspout Grille,
169,55.36812515,10.43197281,124205,5522.087509,N,1025.918369,E,4,11,,22.275,M,39.415,M,1,0024*79,,Downspout Grille,
171,55.36814542,10.43197317,124235.8,5522.088725,N,1025.91839,E,4,11,,22.283,M,39.415,M,0.8,0024*7C,,Downspout Grille,
172,55.36813471,10.4319561,124243.65,5522.088083,N,1025.917366,E,4,11,,22.797,M,39.415,M,1.6,0024*7C,,Light Fixture,
173,55.36813339,10.43170108,124330.05,5522.088003,N,1025.902065,E,4,8,,22.134,M,39.415,M,3,0024*75,,Downspout Grille,
174,55.36812304,10.43168587,124336.65,5522.087382,N,1025.901152,E,4,8,,22.792,M,39.415,M,0.6,0024*75,,Tree,
175,55.36812044,10.43165425,124346.75,5522.087226,N,1025.899255,E,4,10,,22.796,M,39.415,M,0.8,0024*76,,Light Fixture,
176,55.36811369,10.4317105,124411.75,5522.086821,N,1025.90263,E,4,12,,21.461,M,39.415,M,1.8,0024*70,,Downspout Grille,
177,55.3681193,10.43160821,124429.75,5522.087158,N,1025.896493,E,4,7,,22.771,M,39.415,M,1.8,0024*76,,Tree,
179,55.36811639,10.43153618,124450.95,5522.086983,N,1025.892171,E,4,8,,23.084,M,39.415,M,2,0024*7D,,Tree,
181,55.36810086,10.43142522,124544.65,5522.086052,N,1025.885513,E,4,9,,22.31,M,39.415,M,1.6,0024*7F,,Downspout Grille,
182,55.3681213,10.43142365,124552.95,5522.087278,N,1025.885419,E,4,7,,22.579,M,39.415,M,0.9,0024*71,,Downspout Grille,
183,55.36810763,10.4313532,124611.1,5522.086458,N,1025.881192,E,4,7,,22.862,M,39.415,M,1.1,0024*74,,Light Fixture,
184,55.36815315,10.43125935,124638,5522.089189,N,1025.875561,E,4,10,,21.429,M,39.415,M,1,0024*75,,Downspout Grille,
185,55.36802394,10.43131255,124705.35,5522.081436,N,1025.878753,E,4,9,,21.47,M,39.415,M,1.4,0024*7F,,Manhole Cover,
186,55.36826862,10.43132743,124853.25,5522.096117,N,1025.879646,E,4,11,,23.043,M,39.415,M,1.3,0024*73,,Light Fixture,
187,55.3682825,10.43140295,124936.75,5522.09695,N,1025.884177,E,4,11,,22.384,M,39.415,M,1.8,0024*79,,Downspout Grille,
188,55.36826202,10.43140664,124946.35,5522.095721,N,1025.884398,E,4,10,,22.252,M,39.415,M,1.4,0024*76,,Downspout Grille,
189,55.3682828,10.43162935,125013.45,5522.096968,N,1025.897761,E,4,9,,22.925,M,39.415,M,1.5,0024*7F,,Light Fixture,
190,55.36829374,10.43166726,125033.45,5522.097624,N,1025.900036,E,4,10,,22.294,M,39.415,M,1.5,0024*76,,Downspout Grille,
191,55.36827311,10.43166879,125041.95,5522.096387,N,1025.900127,E,4,6,,22.197,M,39.415,M,0.9,0024*75,,Downspout Grille,
192,55.36830532,10.43193009,125119.55,5522.098319,N,1025.915805,E,4,10,,22.308,M,39.415,M,1.5,0024*71,,Downspout Grille,
193,55.36828455,10.43192072,125129.65,5522.097073,N,1025.915243,E,4,8,,22.272,M,39.415,M,1.6,0024*78,,Downspout Grille,
194,55.36829547,10.43193098,125139.65,5522.097728,N,1025.915859,E,4,11,,22.846,M,39.415,M,1.6,0024*71,,Light Fixture,
195,55.36829716,10.43196412,125148.15,5522.09783,N,1025.917847,E,4,10,,22.918,M,39.415,M,1.1,0024*77,,Tree,
196,55.36829927,10.43202692,125200.8,5522.097956,N,1025.921615,E,4,11,,22.924,M,39.415,M,0.8,0024*76,,Tree,
197,55.36830241,10.43208851,125211.85,5522.098145,N,1025.925311,E,4,12,,22.928,M,39.415,M,0.9,0024*7E,,Tree,
198,55.36831704,10.43219449,125236.65,5522.099022,N,1025.931669,E,4,7,,22.33,M,39.415,M,0.6,0024*7C,,Downspout Grille,
199,55.36829667,10.43219548,125245.25,5522.0978,N,1025.931729,E,4,8,,22.298,M,39.415,M,1.3,0024*78,,Downspout Grille,
200,55.36830773,10.43223226,125300,5522.098464,N,1025.933936,E,4,9,,22.837,M,39.415,M,2,0024*7F,,Light Fixture,
201,55.36832818,10.43245831,125333.5,5522.099691,N,1025.947499,E,4,8,,22.372,M,39.415,M,1.5,0024*7A,,Downspout Grille,
202,55.36830731,10.43246038,125346.9,5522.098439,N,1025.947623,E,4,7,,22.274,M,39.415,M,0.9,0024*78,,Downspout Grille,
203,55.36832105,10.43253515,125407.65,5522.099263,N,1025.952109,E,4,9,,22.895,M,39.415,M,1.6,0024*78,,Light Fixture,
204,55.36840555,10.4325877,125430.55,5522.104333,N,1025.955262,E,4,8,,21.552,M,39.415,M,1.5,0024*76,,Manhole Cover,
205,55.36838793,10.43216993,125531.5,5522.103276,N,1025.930196,E,4,9,,21.474,M,39.415,M,1.5,0024*71,,Manhole Cover,
206,55.36836815,10.43172997,125604.45,5522.102089,N,1025.903798,E,4,9,,21.593,M,39.415,M,1.5,0024*7C,,Manhole Cover,
207,55.3683459,10.43125809,125644.9,5522.100754,N,1025.875485,E,4,10,,21.396,M,39.415,M,0.9,0024*73,,Manhole Cover,
